PolicyID,State,CoverageGap,CreditScore,Age,NumberOfVehicles,NewestVehicleAge,PriorAccidentCount,ZipCode,TimeInsured,ClaimAmount,ClaimFlag
3016,TX,No Gap,395,36,2,6,2,88509,0.9150685,0,0
3017,CA,Small Gap,564,49,1,5,1,54902,1,0,0
3018,CA,Small Gap,731,40,2,3,2,89708,1,0,0
3019,CA,Large Gap,878,41,1,8,0,89847,0.2575342,0,0
3020,VA,Large Gap,602,33,2,7,0,74106,1,0,0
3021,TX,Large Gap,519,48,2,4,0,97953,0.4876712,0,0
3022,WV,Large Gap,731,48,1,10,1,81544,0.2958904,0,0
3023,WV,Large Gap,514,59,1,21,0,80923,NA,0,0
3024,CA,Small Gap,579,29,1,4,0,85649,1,0,0
3025,NY,No Gap,626,40,1,4,1,46571,1,0,0
3026,CA,Small Gap,851,65,1,17,2,53190,0.2383562,13900,1
3027,WV,Large Gap,617,40,1,4,2,90798,1,0,0
3028,WV,Large Gap,406,51,1,17,0,85437,0.7972603,0,0
3029,VA,Large Gap,592,30,1,12,0,67210,0.2246575,0,0
3030,TX,No Gap,607,48,3,4,0,75588,0.6219178,0,0
3031,TX,Large Gap,392,30,1,5,0,98973,1,0,0
3032,TX,Small Gap,496,41,2,14,0,75535,0.5452055,0,0
3033,TX,Small Gap,659,41,2,19,0,75535,0.5452055,4900,1
3034,CA,Large Gap,512,70,1,16,0,82232,0.7041096,0,0
3035,NY,No Gap,520,45,4,1,0,53081,1,0,0
3036,WV,No Gap,450,22,1,6,0,71824,1,0,0
3037,NY,No Gap,577,52,2,1,0,80548,0.8438356,0,0
3038,CA,No Gap,687,46,1,4,0,69209,1,0,0
3039,CA,No Gap,531,44,3,2,0,87091,1,0,0
3040,CA,No Gap,NA,26,1,12,0,87208,0.0328767,0,0
3041,TX,No Gap,560,38,1,9,0,63863,1,0,0
3042,VA,Large Gap,400,46,3,15,0,10572,0.6219178,0,0
3043,VA,Large Gap,573,48,3,13,0,10572,0.6219178,0,1
3044,CA,No Gap,645,70,2,7,0,60192,1,0,0
3045,CA,Large Gap,588,36,1,3,0,83619,0.109589,0,0
3046,CA,Small Gap,509,31,2,11,0,97340,0.2027397,0,0
3047,CA,No Gap,462,40,1,12,0,53620,1,0,0
3048,NY,No Gap,755,70,3,3,0,58309,1,0,0
3049,WV,Small Gap,738,35,1,3,1,76301,NA,0,0
3050,WV,No Gap,519,22,1,6,0,69803,1,0,0
3051,VA,Large Gap,693,39,1,7,0,53081,0.2958904,0,0
3052,TX,No Gap,464,28,1,6,0,71227,0.1232877,0,0
3053,CA,Large Gap,433,40,1,0,0,67478,1,0,0
3054,CA,No Gap,776,22,1,10,0,82749,0.0767123,0,0
3055,TX,Large Gap,388,56,3,0,1,92869,1,0,0
3056,WV,Small Gap,660,29,2,5,0,51729,1,0,0
3057,CA,Large Gap,551,51,1,3,1,76456,1,0,0
3058,CA,Small Gap,704,48,2,5,2,79105,1,0,0
3059,CA,No Gap,636,31,2,9,0,61497,0.2082192,0,0
3060,NY,Large Gap,777,27,1,10,1,57398,0.2191781,0,0
3061,TX,No Gap,350,66,3,3,0,50337,1,0,0
3062,TX,Large Gap,629,70,2,2,1,78514,1,0,0
3063,TX,No Gap,654,25,1,4,0,56210,1,0,0
3064,CA,No Gap,790,25,1,1,0,75606,0.1260274,0,0
3065,VA,Large Gap,788,40,2,4,0,74271,1,0,0
3066,CA,Large Gap,579,21,1,16,0,83051,NA,0,0
3067,VA,Large Gap,630,61,1,6,0,74728,1,0,0
3068,WV,No Gap,738,34,3,6,0,79519,0.2958904,0,0
3069,CA,Small Gap,590,46,1,6,0,71962,NA,0,0
3070,CA,Large Gap,609,63,1,17,0,10240,1,0,0
3071,NY,No Gap,590,38,2,12,0,10380,1,0,0
3072,CA,Large Gap,700,45,1,13,0,50533,0.5452055,800,1
3073,FL,No Gap,776,37,1,12,0,59255,0.0767123,0,0
3074,CA,Large Gap,609,31,3,2,1,93481,1,2800,1
3075,CA,Large Gap,614,34,3,6,1,93481,1,0,0
3076,CA,No Gap,725,32,1,11,0,75416,1,0,0
3077,VA,Large Gap,465,57,2,21,0,80445,0.2082192,0,0
3078,VA,Large Gap,562,58,2,4,0,80445,1,4000,1
3079,CA,No Gap,490,27,1,2,0,47555,0.5287671,0,0
3080,NY,No Gap,900,70,1,2,2,90546,0.8465753,0,0
3081,FL,No Gap,675,60,1,8,1,10440,0.0136986,0,0
3082,FL,No Gap,658,23,1,3,1,98973,1,0,0
3083,VA,Large Gap,630,30,1,2,0,70545,1,2800,1
3084,NY,No Gap,618,44,1,5,0,50860,1,6400,1
3085,FL,No Gap,459,41,1,18,0,87804,0.4136986,0,0
3086,NY,No Gap,733,70,2,15,2,10240,1,0,0
3087,WV,No Gap,653,28,1,3,0,10413,1,0,0
3088,CA,Small Gap,764,34,1,0,0,56183,1,0,0
3089,CA,Large Gap,574,50,3,9,0,57498,1,0,0
3090,TX,Small Gap,486,58,2,4,1,61594,1,0,0
3091,WV,No Gap,621,40,1,18,0,54501,0.1479452,0,0
3092,FL,No Gap,719,51,1,0,0,53044,0.4054795,0,0
3093,CA,No Gap,905,49,1,5,0,10044,0.5369863,0,0
3094,CA,No Gap,564,35,1,3,0,88114,1,0,0
3095,VA,Large Gap,651,51,1,25,0,83735,0.4712329,0,0
3096,VA,Large Gap,521,62,1,10,1,10142,0.569863,0,0
3097,VA,Large Gap,499,29,1,8,0,71962,NA,0,0
3098,NY,No Gap,393,51,3,4,0,51369,0.0849315,0,0
3099,WV,Large Gap,578,45,1,26,0,10401,0.8219178,0,0
3100,CA,No Gap,368,54,2,5,0,75535,1,0,0
3101,CA,No Gap,537,54,2,2,0,75535,1,1500,1
3102,NY,No Gap,529,70,1,11,0,89733,1,0,0
3103,CA,Small Gap,489,40,2,4,0,10478,0.2575342,0,0
3104,VA,Large Gap,705,31,1,18,0,10478,0.3534247,0,0
3105,CA,Large Gap,514,21,1,5,0,73169,1,0,0
3106,VA,Large Gap,508,41,4,3,2,10396,0.1232877,0,0
3107,WV,No Gap,521,48,1,1,1,62604,1,0,0
3108,TX,Large Gap,652,43,2,2,0,57113,0.6547945,0,0
3109,WV,Large Gap,524,29,2,1,0,98766,1,0,0
3110,CA,Large Gap,624,48,4,1,0,67404,0.7643836,0,0
3111,CA,Large Gap,640,36,1,10,0,91237,0.2520548,0,0
3112,TX,No Gap,528,36,1,4,0,57734,0.2027397,0,0
3113,CA,No Gap,632,56,2,4,1,10470,1,0,0
3114,FL,No Gap,660,53,1,5,0,75535,1,0,0
3115,TX,Small Gap,768,47,1,3,0,60997,1,0,0
3116,VA,Large Gap,424,61,2,14,0,91003,0.3726027,1100,1
3117,VA,Large Gap,441,58,2,5,0,91003,0.3726027,0,0
3118,WV,Large Gap,609,45,1,16,0,69209,1,0,0
3119,CA,Large Gap,525,49,1,8,0,53620,1,0,0
3120,CA,Large Gap,600,20,1,10,0,10154,0.2027397,0,0
3121,WV,Small Gap,689,41,1,6,2,80072,1,0,0
3122,NY,No Gap,573,44,1,0,1,10457,1,0,0
3123,NY,No Gap,681,70,1,1,0,88426,1,0,0
3124,NY,Large Gap,814,17,1,8,1,91124,1,0,0
3125,NY,No Gap,675,43,2,6,0,61016,1,0,0
3126,NY,No Gap,445,42,2,7,0,61016,0.3753425,0,1
3127,CA,Large Gap,659,23,2,6,0,10440,0.7835616,0,0
3128,CA,Small Gap,665,58,2,3,1,85891,0.4958904,0,0
3129,CA,No Gap,565,37,1,11,0,95921,0.0657534,0,0
3130,WV,No Gap,600,54,1,12,0,53620,1,0,0
3131,WV,No Gap,610,50,2,15,0,78951,1,0,0
3132,WV,Large Gap,511,30,1,0,0,61016,0.2027397,0,0
3133,NY,No Gap,424,60,3,3,1,71962,1,0,0
3134,NY,No Gap,607,36,2,4,0,56504,0.9178082,0,0
3135,VA,Large Gap,772,41,2,2,1,89708,0.1890411,0,0
3136,WV,Small Gap,997,47,1,4,3,48256,0.4136986,0,0
3137,CA,No Gap,934,29,1,3,1,10094,0.109589,0,0
3138,NY,No Gap,384,25,2,0,0,95436,1,0,0
3139,TX,Small Gap,484,32,2,17,3,48439,1,0,0
3140,CA,No Gap,475,48,3,2,2,70743,1,0,0
3141,NY,Small Gap,587,34,1,6,0,72981,0.1260274,0,0
3142,CA,Large Gap,661,62,2,1,0,66477,0.1232877,0,0
3143,CA,Large Gap,605,24,1,4,1,60192,0.7041096,500,1
3144,CA,No Gap,520,40,2,0,0,66627,1,0,0
3145,CA,No Gap,696,22,1,6,0,95016,0.5452055,2900,1
3146,CA,Large Gap,549,35,1,3,0,56504,0.109589,0,0
3147,VA,Large Gap,543,25,1,11,0,56183,1,0,0
3148,NY,No Gap,531,34,1,6,0,90055,0.4520548,0,0
3149,NY,No Gap,555,43,2,10,0,93579,1,0,0
3150,CA,No Gap,627,54,2,10,0,74747,0.1205479,0,0
3151,CA,No Gap,642,29,1,0,0,60326,0.6876712,0,0
3152,WV,No Gap,726,28,1,10,1,57926,1,0,0
3153,CA,Large Gap,493,47,2,10,0,87222,NA,0,0
3154,VA,Large Gap,560,45,2,11,0,48439,0.1205479,0,0
3155,CA,Large Gap,661,33,1,19,0,10076,0.1205479,0,0
3156,CA,Small Gap,524,48,1,17,0,53501,0.8767123,0,0
3157,NY,No Gap,642,70,2,12,0,79038,1,0,0
3158,TX,No Gap,395,67,2,16,0,75118,1,0,0
3159,VA,Large Gap,757,27,1,10,0,83935,1,0,0
3160,NY,No Gap,689,70,1,11,0,97282,NA,0,0
3161,CA,Large Gap,419,52,4,7,0,10120,0.1205479,0,0
3162,TX,No Gap,525,33,2,8,0,64465,0.3205479,0,0
3163,WV,No Gap,580,17,1,9,0,69600,1,0,0
3164,VA,Large Gap,422,54,1,5,0,56825,0.490411,0,1
3165,CA,No Gap,723,70,1,3,1,89535,0.1205479,0,0
3166,CA,Small Gap,410,40,2,0,0,66312,0.4958904,0,0
3167,FL,Small Gap,875,26,1,5,2,69209,0.1205479,0,0
3168,NY,No Gap,757,49,2,12,2,70170,1,0,0
3169,TX,No Gap,572,39,1,13,0,51207,0.3534247,0,0
3170,CA,No Gap,599,45,1,3,0,85390,1,0,0
3171,NY,No Gap,568,56,2,3,0,47114,1,0,0
3172,VA,Large Gap,468,54,2,14,0,82749,0.1205479,0,0
3173,VA,Large Gap,417,36,2,11,0,83071,1,0,0
3174,VA,Large Gap,526,35,1,7,0,92374,0.4109589,0,0
3175,NY,No Gap,624,55,1,0,1,98973,1,0,0
3176,NY,No Gap,653,30,1,3,1,66068,0.060274,0,0
3177,CA,No Gap,691,26,1,14,0,51214,0.6219178,0,0
3178,VA,Large Gap,523,56,2,11,0,10555,0.1232877,0,0
3179,CA,No Gap,393,43,1,9,0,88654,1,0,0
3180,CA,Large Gap,488,31,1,3,0,68756,0.2931507,0,0
3181,CA,Large Gap,829,68,2,8,2,95192,1,0,0
3182,CA,No Gap,816,34,1,6,0,75535,1,0,0
3183,CA,Large Gap,450,47,2,7,1,61161,0.1205479,0,0
3184,CA,No Gap,NA,23,1,12,1,97555,1,0,0
3185,TX,No Gap,634,25,1,4,0,10118,0.2027397,0,0
3186,CA,No Gap,882,18,1,7,0,92415,1,0,0
3187,NY,Small Gap,814,23,1,6,0,58219,1,0,0
3188,CA,Large Gap,776,44,2,9,1,83073,1,0,0
3189,CA,Large Gap,545,44,2,3,1,83073,0.6219178,18500,1
3190,VA,Large Gap,594,62,2,13,0,57113,1,0,0
3191,WV,Large Gap,791,51,1,11,0,47568,0.4520548,0,0
3192,FL,No Gap,497,28,1,2,0,51455,1,0,0
3193,NY,Small Gap,570,44,1,4,0,84430,0.5260274,0,0
3194,CA,No Gap,391,64,3,4,0,85874,1,0,0
3195,TX,No Gap,634,70,1,0,1,92323,0.2465753,0,0
3196,FL,No Gap,578,20,1,13,0,97795,1,0,0
3197,VA,Large Gap,663,68,1,9,0,57416,1,0,0
3198,VA,Large Gap,782,24,1,4,2,59964,1,0,0
3199,CA,Large Gap,558,41,3,4,0,66312,1,0,0
3200,CA,No Gap,520,69,1,2,0,96357,0.3205479,0,0
3201,CA,No Gap,611,32,1,8,0,89939,1,0,0
3202,CA,Large Gap,697,37,2,2,3,79335,NA,0,0
3203,TX,No Gap,461,49,2,8,0,75465,1,0,0
3204,TX,No Gap,609,53,2,2,0,75465,1,1200,1
3205,CA,No Gap,522,40,3,8,1,80121,1,0,0
3206,CA,Large Gap,488,48,1,15,1,73878,1,0,0
3207,CA,Small Gap,538,36,1,11,0,61016,0.4356164,0,0
3208,CA,No Gap,473,28,1,15,0,82235,0.2054795,0,0
3209,WV,Large Gap,837,36,2,4,0,46833,1,0,0
3210,VA,Large Gap,666,41,1,14,1,56157,1,0,0
3211,TX,Large Gap,776,23,1,5,1,10130,1,0,0
3212,CA,Large Gap,671,46,3,18,0,88509,0.4520548,0,1
3213,CA,Large Gap,482,50,3,4,0,88509,0.4520548,0,0
3214,CA,Large Gap,536,30,1,2,1,59964,0.230137,0,0
3215,NY,Small Gap,495,40,1,7,0,76076,1,0,0
3216,TX,No Gap,478,27,1,1,1,95130,1,0,0
3217,FL,Small Gap,374,51,2,26,0,56306,0.5424658,0,0
3218,TX,No Gap,654,70,2,14,1,93421,0.8547945,0,0
3219,CA,Large Gap,480,49,2,16,0,96610,1,0,0
3220,CA,Large Gap,482,40,1,7,0,56310,0.2027397,0,0
3221,CA,Large Gap,497,65,1,9,0,65109,1,0,0
3222,TX,Small Gap,519,20,2,1,1,80963,1,0,0
3223,TX,Large Gap,685,27,2,9,1,80206,1,0,0
3224,FL,No Gap,511,32,1,15,1,80206,1,0,0
3225,CA,No Gap,531,70,2,10,2,49430,1,0,0
3226,CA,Small Gap,633,41,1,5,0,95604,1,0,0
3227,VA,Large Gap,575,67,2,3,1,98973,0.2273973,0,0
3228,TX,Large Gap,645,39,2,0,0,10140,0.5835616,0,0
3229,CA,No Gap,901,53,1,3,0,10310,0.1205479,0,0
3230,NY,Small Gap,720,70,1,3,0,88509,1,0,0
3231,CA,Large Gap,594,31,2,5,0,84430,1,1200,1
3232,CA,Large Gap,502,31,2,4,0,84430,1,0,0
3233,VA,Large Gap,781,43,2,3,1,93812,0.0630137,0,0
3234,TX,Large Gap,694,46,2,6,0,70170,1,1500,1
3235,CA,No Gap,649,70,3,9,0,87798,1,0,0
3236,NY,Large Gap,805,37,1,9,0,71764,0.3369863,0,0
3237,TX,No Gap,589,37,1,10,0,51324,0.7917808,0,0
3238,TX,No Gap,466,46,3,7,0,10240,1,0,0
3239,CA,No Gap,547,17,1,12,1,76984,0.369863,0,0
3240,TX,No Gap,504,70,3,3,3,88637,1,0,0
3241,NY,Small Gap,448,41,1,3,1,72313,1,0,0
3242,CA,Small Gap,421,53,1,6,0,54522,0.6383562,0,0
3243,CA,Large Gap,788,45,3,9,0,91010,1,0,0
3244,CA,No Gap,732,25,1,8,0,53483,0.0849315,0,0
3245,TX,No Gap,531,42,3,0,2,59449,1,0,0
3246,TX,No Gap,958,37,1,4,1,10044,1,0,0
3247,TX,No Gap,692,46,2,3,0,81544,1,0,0
3248,CA,Large Gap,651,19,1,8,1,66804,0.6,0,0
3249,NY,No Gap,435,63,3,8,0,61428,1,0,0
3250,CA,Large Gap,856,42,1,25,2,91485,0.3671233,0,0
3251,CA,Large Gap,861,48,1,15,0,88145,0.5068493,0,0
3252,CA,Small Gap,628,52,1,15,0,61004,0.0657534,0,0
3253,CA,No Gap,431,44,1,8,1,78851,0.9972603,0,0
3254,VA,Large Gap,529,21,1,11,0,10310,0.3835616,0,0
3255,NY,Large Gap,NA,23,2,4,2,54381,1,0,0
3256,NY,No Gap,512,53,5,2,0,71150,1,0,0
3257,WV,No Gap,865,27,1,1,0,99876,NA,0,0
3258,CA,No Gap,418,64,1,0,0,91237,0.539726,0,0
3259,TX,No Gap,555,45,2,7,0,77206,1,0,0
3260,TX,Large Gap,657,31,1,3,0,50705,1,0,0
3261,WV,Large Gap,658,44,1,11,0,88718,0.9150685,0,0
3262,CA,No Gap,641,22,2,3,0,71755,1,0,0
3263,NY,No Gap,635,70,1,2,2,65451,0.1945205,0,0
3264,TX,No Gap,963,42,1,4,1,62711,0.1616438,0,0
3265,NY,Large Gap,417,32,2,6,0,90322,0.8986301,0,1
3266,NY,Large Gap,529,36,2,27,0,90322,0.9561644,0,0
3267,CA,Large Gap,643,19,1,15,1,72280,0.6520548,0,0
3268,TX,Large Gap,449,34,1,10,0,68230,0.2931507,0,0
3269,NY,No Gap,621,19,1,6,0,79674,0.2410959,0,0
3270,NY,No Gap,724,32,2,2,1,10357,1,0,0
3271,NY,No Gap,445,50,2,11,0,10240,1,0,0
3272,FL,No Gap,636,44,2,1,0,71824,1,0,0
3273,CA,Small Gap,506,47,1,12,1,95361,0.1780822,0,0
3274,TX,Large Gap,706,27,1,12,0,81840,0.369863,0,0
3275,TX,No Gap,666,24,2,10,0,67296,0.3726027,0,0
3276,WV,No Gap,481,50,4,2,0,88654,1,0,0
3277,CA,Large Gap,810,19,1,7,0,56310,0.4383562,0,0
3278,CA,No Gap,436,67,1,13,0,94928,1,0,0
3279,WV,No Gap,629,61,3,12,1,54522,1,0,0
3280,CA,No Gap,635,61,1,29,0,63863,1,0,0
3281,WV,Large Gap,604,49,1,3,0,48346,0.5808219,0,0
3282,VA,Large Gap,807,54,1,11,1,10044,0.4246575,0,1
3283,TX,No Gap,404,46,1,11,0,53588,NA,0,0
3284,WV,Large Gap,596,38,1,9,0,93557,0.4821918,0,0
3285,TX,No Gap,512,59,1,13,0,89816,1,0,0
3286,CA,Small Gap,641,39,1,8,0,62711,0.2136986,0,0
3287,CA,Large Gap,670,43,1,4,1,61016,1,0,0
3288,NY,No Gap,530,35,1,8,0,10624,0.2136986,0,0
3289,VA,Large Gap,744,37,1,25,0,54518,0.2383562,0,0
3290,CA,No Gap,505,47,2,7,0,74106,1,0,0
3291,CA,No Gap,602,47,1,13,0,83071,0.5260274,800,1
3292,CA,Small Gap,770,19,2,14,0,88637,0.1178082,0,0
3293,CA,No Gap,617,61,1,9,0,79034,1,0,0
3294,CA,No Gap,726,46,2,5,0,60505,0.8575342,0,0
3295,TX,Small Gap,667,38,4,13,3,10165,1,0,0
3296,CA,No Gap,414,42,2,1,2,10440,1,0,0
3297,WV,No Gap,428,43,1,5,0,88890,1,0,0
3298,NY,No Gap,551,33,1,0,0,66312,1,0,0
3299,WV,No Gap,629,45,1,4,0,78951,1,0,0
3300,CA,Small Gap,812,33,2,3,2,91875,1,0,0
3301,CA,Large Gap,604,48,1,20,0,99553,1,0,0
3302,TX,Large Gap,870,34,1,25,0,58219,0.9479452,0,0
3303,WV,No Gap,418,33,2,2,1,10240,1,0,0
3304,WV,Small Gap,659,57,1,28,0,61090,1,0,0
3305,TX,No Gap,583,48,2,4,0,48922,1,0,0
3306,TX,No Gap,540,42,2,7,0,48922,1,700,1
3307,CA,No Gap,554,61,1,10,0,82948,0.0630137,0,0
3308,TX,Large Gap,525,43,2,8,0,47647,0.1178082,0,0
3309,WV,No Gap,624,27,1,10,0,67141,1,0,0
3310,CA,Large Gap,565,55,1,17,0,10393,1,0,0
3311,CA,No Gap,500,35,1,16,0,82312,0.1671233,0,0
3312,FL,No Gap,464,34,1,3,0,98766,1,0,0
3313,NY,No Gap,735,31,1,16,0,46571,0.8739726,0,0
3314,CA,Large Gap,925,19,1,11,1,80929,0.1835616,0,0
3315,VA,Large Gap,473,48,1,4,0,61016,NA,0,0
3316,CA,Small Gap,523,35,1,12,0,63651,1,0,0
3317,CA,Small Gap,659,34,1,12,0,10640,0.539726,0,0
3318,VA,Large Gap,740,39,1,6,1,90282,0.0438356,0,0
3319,CA,No Gap,664,27,1,1,1,64959,0.2136986,0,0
3320,CA,Large Gap,556,22,1,3,0,99836,0.2136986,0,0
3321,TX,Large Gap,649,53,2,5,2,82235,1,0,0
3322,CA,No Gap,510,24,1,0,0,99228,0.290411,0,0
3323,CA,No Gap,648,30,1,4,0,99763,1,0,0
3324,CA,No Gap,611,34,2,1,0,75976,1,0,0
3325,WV,Small Gap,458,51,1,7,0,93648,0.6219178,0,0
3326,VA,Large Gap,424,52,1,7,0,79674,0.3123288,0,0
3327,TX,Small Gap,440,42,3,4,0,10183,0.2136986,0,0
3328,CA,Large Gap,529,53,3,0,0,49751,1,0,0
3329,TX,No Gap,775,54,3,6,5,85067,1,0,0
3330,TX,No Gap,390,53,3,14,0,52083,1,0,0
3331,CA,Large Gap,745,38,2,1,1,49751,0.8931507,0,0
3332,NY,Large Gap,869,29,1,4,0,74245,0.7890411,0,0
3333,WV,Large Gap,620,18,1,9,0,92092,0.0739726,0,0
3334,CA,No Gap,537,52,1,5,0,10140,1,0,0
3335,CA,Small Gap,596,26,1,6,0,75542,0.2136986,0,0
3336,VA,Large Gap,499,26,1,13,0,80121,1,0,0
3337,FL,No Gap,553,42,1,11,0,66312,1,0,0
3338,VA,Large Gap,736,22,1,8,0,83073,0.1424658,0,0
3339,CA,No Gap,831,49,1,2,2,10478,0.1205479,0,0
3340,CA,No Gap,902,30,1,2,0,95604,0.0383562,0,0
3341,CA,No Gap,429,65,1,12,0,48582,NA,0,0
3342,TX,No Gap,546,48,1,7,0,66555,0.1205479,0,0
3343,CA,No Gap,371,38,2,11,1,98766,1,0,0
3344,VA,Large Gap,589,70,1,16,0,99836,1,0,0
3345,NY,No Gap,581,57,1,5,1,61943,0.6465753,0,0
3346,CA,Large Gap,640,41,1,8,0,79674,0.7890411,0,0
3347,CA,Large Gap,427,50,1,14,0,66555,1,0,0
3348,WV,Large Gap,417,45,2,3,0,10372,1,0,0
3349,NY,No Gap,668,28,2,2,0,85639,0.2109589,0,0
3350,FL,No Gap,394,25,2,17,0,81161,0.1178082,0,0
3351,CA,Large Gap,409,42,3,9,0,88890,1,0,0
3352,CA,Large Gap,551,47,1,2,0,10303,0.2876712,0,0
3353,CA,Large Gap,617,40,1,1,0,78514,0.3287671,0,0
3354,CA,Large Gap,414,40,1,1,0,53081,0.369863,0,0
3355,NY,No Gap,390,51,2,6,0,71811,0.690411,0,0
3356,CA,Large Gap,711,35,1,11,0,51248,0.0767123,0,0
3357,FL,Small Gap,527,21,2,4,0,93421,1,0,0
3358,CA,Small Gap,658,48,2,8,0,78951,0.2876712,0,0
3359,CA,Large Gap,548,44,2,9,0,67681,1,0,0
3360,NY,No Gap,436,39,2,5,1,57926,1,0,0
3361,TX,Large Gap,694,34,1,1,0,62196,0.369863,0,0
3362,FL,No Gap,679,48,2,3,0,54518,1,0,0
3363,NY,Small Gap,863,48,1,12,1,65189,0.2876712,4400,1
3364,CA,Small Gap,599,25,1,25,0,53588,1,0,0
3365,CA,No Gap,601,49,1,2,0,56728,1,0,0
3366,CA,Large Gap,465,67,1,5,0,93416,0.0575342,0,0
3367,CA,Large Gap,NA,45,3,17,0,61486,0.2191781,17200,1
3368,CA,Large Gap,864,40,3,4,0,61486,0.660274,0,0
3369,FL,Large Gap,502,35,1,4,0,71715,1,0,0
3370,TX,No Gap,538,48,1,14,0,98644,1,0,0
3371,NY,No Gap,528,47,1,5,0,98973,1,0,0
3372,TX,Small Gap,525,44,2,6,0,80599,1,0,0
3373,TX,Large Gap,649,23,1,0,0,76086,0.1178082,0,0
3374,TX,Large Gap,505,49,2,6,0,68513,0.5561644,0,0
3375,CA,No Gap,632,50,1,10,0,52157,0.0136986,0,0
3376,CA,Large Gap,464,47,2,10,0,94690,0.2109589,0,0
3377,CA,Small Gap,980,18,3,4,0,65259,0.309589,0,0
3378,CA,No Gap,946,25,1,14,1,88145,1,0,0
3379,NY,Large Gap,844,35,1,2,0,57463,1,0,0
3380,CA,No Gap,571,46,2,7,0,80599,0.5780822,0,0
3381,WV,No Gap,524,54,1,6,0,95738,1,0,0
3382,FL,Small Gap,674,31,1,5,0,58683,0.0219178,0,0
3383,WV,No Gap,616,65,3,1,0,76573,1,0,0
3384,WV,No Gap,629,57,1,3,1,46799,1,0,0
3385,CA,No Gap,804,21,1,9,0,99858,0.1863014,0,0
3386,TX,No Gap,856,39,1,9,0,75535,1,0,0
3387,CA,No Gap,622,27,1,0,1,49280,0.9972603,0,0
3388,CA,Large Gap,619,61,2,3,0,79818,1,0,0
3389,CA,No Gap,617,27,1,0,0,70396,0.2849315,0,0
3390,CA,Large Gap,732,29,2,15,2,63863,1,0,0
3391,CA,No Gap,541,60,4,5,0,92417,0.3753425,0,0
3392,VA,Large Gap,564,31,1,3,0,71309,0.3424658,0,0
3393,FL,Small Gap,571,28,1,10,0,99394,0.8876712,0,0
3394,VA,Large Gap,779,57,1,11,0,89143,0.4575342,0,0
3395,CA,Large Gap,522,53,1,29,0,96455,0.5753425,0,0
3396,FL,Large Gap,655,52,1,10,0,55426,0.169863,0,0
3397,FL,No Gap,398,45,2,14,0,88281,1,0,0
3398,NY,No Gap,419,52,1,16,0,81840,0.8273973,0,0
3399,VA,Large Gap,763,44,1,13,0,85188,0.4958904,0,0
3400,WV,Large Gap,700,30,1,9,1,63769,0.3260274,0,0
3401,NY,Large Gap,632,33,2,5,0,58219,0.9945205,0,0
3402,NY,No Gap,730,31,2,2,2,60414,0.1726027,0,0
3403,VA,Large Gap,558,52,3,3,0,10146,1,0,0
3404,CA,Small Gap,736,39,1,14,0,10175,1,0,0
3405,WV,No Gap,681,56,3,5,0,10483,0.3808219,0,0
3406,CA,Large Gap,612,38,2,4,0,77031,0.2849315,0,0
3407,TX,Large Gap,746,39,2,8,0,61090,0.2849315,0,0
3408,TX,No Gap,501,65,2,3,0,48346,1,0,0
3409,CA,No Gap,624,39,2,0,0,92415,1,0,0
3410,CA,Large Gap,496,40,1,17,0,73133,NA,0,0
3411,CA,No Gap,397,43,2,2,0,69209,1,0,0
3412,TX,No Gap,803,40,1,3,3,73531,NA,0,0
3413,TX,Large Gap,566,42,2,6,0,76456,1,0,0
3414,VA,Large Gap,887,42,1,2,0,64876,0.2082192,0,0
3415,VA,Large Gap,599,57,1,20,0,87732,0.3643836,0,0
3416,CA,Large Gap,691,37,1,5,1,79284,0.2082192,0,0
3417,NY,Large Gap,606,36,3,1,0,56210,1,0,0
3418,WV,No Gap,452,41,3,6,0,69209,1,0,0
3419,CA,Large Gap,536,43,1,15,0,83221,0.6876712,0,0
3420,NY,No Gap,668,35,2,12,0,10666,1,0,0
3421,VA,Large Gap,610,41,2,9,0,99148,1,0,0
3422,CA,No Gap,727,32,1,4,1,49264,NA,0,0
3423,NY,No Gap,489,41,1,0,0,51662,1,0,0
3424,CA,No Gap,699,31,1,9,1,68224,0.9863014,0,0
3425,NY,No Gap,615,42,1,4,1,47568,1,0,0
3426,NY,No Gap,630,54,1,3,1,45851,0.5369863,3700,1
3427,VA,Large Gap,569,69,1,11,0,70696,0.1123288,0,0
3428,NY,Small Gap,387,52,3,2,0,88509,1,0,0
3429,VA,Large Gap,658,65,2,5,0,10596,1,0,0
3430,CA,Large Gap,526,26,1,8,0,75412,0.3808219,0,0
3431,VA,Large Gap,959,21,1,5,1,48250,0.1205479,3600,1
3432,CA,Small Gap,457,37,2,5,2,75542,0.3068493,0,0
3433,NY,No Gap,365,56,2,4,0,54381,1,0,0
3434,NY,No Gap,436,57,2,14,0,54381,1,700,1
3435,CA,No Gap,699,46,3,4,3,64465,0.5808219,0,0
3436,CA,No Gap,438,42,3,9,0,64465,0.460274,4200,1
3437,CA,No Gap,755,70,1,13,0,59414,0.309589,0,0
3438,NY,No Gap,571,50,2,19,0,46799,1,0,0
3439,CA,No Gap,401,47,1,5,0,10457,1,0,0
3440,CA,No Gap,480,22,1,4,0,85649,0.9506849,0,0
3441,NY,No Gap,390,29,2,2,0,71150,1,0,0
3442,CA,No Gap,597,36,2,5,0,57970,1,0,0
